team_name,age_group,gender,source,points,state,rank,url,provider
2016B Alaska Rush Blue,U10,Male,GotSport Rankings,0,AK,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=10&search[gender]=m&search[page]=65,GotSport
2015 Girls Cook Inlet SC Scarlet,U11,Female,GotSport Rankings,0,AK,5,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=187,GotSport
2015 Cook Inlet SC Girls,U11,Female,GotSport Rankings,0,AK,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=67,GotSport
2015G Alaska Rush Blue,U11,Female,GotSport Rankings,0,AK,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=45,GotSport
2015G Alaska Rush White,U11,Female,GotSport Rankings,0,AK,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=174,GotSport
2015G CSC Storm Blue,U11,Female,GotSport Rankings,0,AK,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=155,GotSport
KPSC 15/16G,U11,Female,GotSport Rankings,0,AK,8,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=220,GotSport
15/16G AK Thorns,U11,Female,GotSport Rankings,0,AK,20,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=f&search[page]=219,GotSport
Alaska Eclipse 15B,U11,Male,GotSport Rankings,0,AK,3,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=328,GotSport
2015 Cook Inlet SC Boys RED,U11,Male,GotSport Rankings,0,AK,7,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=90,GotSport
2015B AK Timbers,U11,Male,GotSport Rankings,0,AK,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=164,GotSport
KPSC 2015B,U11,Male,GotSport Rankings,0,AK,14,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=377,GotSport
2015B CSC Riptide,U11,Male,GotSport Rankings,0,AK,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=354,GotSport
VR 2015 Boys,U11,Male,GotSport Rankings,0,AK,16,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=381,GotSport
2015B Alaska Rush Goldstrikers,U11,Male,GotSport Rankings,0,AK,17,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=113,GotSport
2015 Cook Inlet SC Boys Premier,U11,Male,GotSport Rankings,0,AK,18,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=11&search[gender]=m&search[page]=279,GotSport
2014G Alaska Rush,U12,Female,GotSport Rankings,0,AK,6,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=160,GotSport
2014G CSC Lightning,U12,Female,GotSport Rankings,0,AK,10,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=110,GotSport
2014 Girls Cook Inlet SC Elite,U12,Female,GotSport Rankings,0,AK,12,https://system.gotsport.com/api/v1/team_ranking_data?search[team_country]=USA&search[age]=12&search[gender]=f&search[page]=150,GotSport
