team_id_master,team,state,gender,age_group,component_id,component_size,degree
37c1bbde4411,FVU B2015 Green-AC,MT,M,U11,0,23630,22
32af868b6a6a,Beachwood SC Bulldogs,NJ,M,U11,0,23630,21
c1fefc29981e,EB B15 Academy,CA,M,U11,0,23630,26
7d09e8fb6af7,2015 Boys Grey,FL,M,U11,0,23630,36
a3735baffa7d,NLSA Select B2015 Blue,NY,M,U11,0,23630,17
0d84252d8820,2015B pre-MLS2 Red,RI,M,U11,0,23630,20
95ae519604cd,LFA Red Star Ace 2015B,MO,M,U11,0,23630,24
612ec74724c5,West Coast Wildfires '15,CA,M,U11,0,23630,31
7acb546371be,Lokomotiv,MD,M,U11,0,23630,22
d9d48019e2ab,Indy Eleven 2015B Red,IN,M,U11,0,23630,27
51b5cc253d04,1974 NFC 2015B Orange,CA,M,U11,0,23630,36
8a85117425c2,CFC Naples 15B Elite,FL,M,U11,0,23630,28
3ebb21204ec6,Strikers FV 15B Elite,IL,M,U11,0,23630,18
28924074d85b,Marlton SC Chiefs White 2015,NJ,M,U11,0,23630,21
0e42ed92638a,Azzurri Storm 2015 Boys Premier,FL,M,U11,0,23630,23
7e0aa45e2155,2015 Boys NEAL White,NJ,M,U11,0,23630,27
ad9816fddeb8,Santa Clarita B2015 Blue,CA,M,U11,0,23630,31
d5e234beabc5,LA City United Obama B15,CA,M,U11,0,23630,18
678dd75065f7,MIAMI UNITED FC 2015 PREMIER I,FL,M,U11,0,23630,21
b1523c4f0efe,Real FA 2015 Pre-MLS,NJ,M,U11,0,23630,26
bec16e47c3f6,SJB Premier B15 Blue Jays,OH,M,U11,0,23630,27
4eac9915e11d,Treasure Cove Cosmos B2016,NY,M,U11,0,23630,20
963d4816c07c,2015 Rush 2 Boys,PA,M,U11,0,23630,20
d018ce695c14,Cohansey Premier Dynamo 2015 SJSL,NJ,M,U11,0,23630,19
721fa2b92d26,Sporting Gainesville 2015B PRE-NPL,FL,M,U11,0,23630,28
d80a93042bc1,HASC Red 2015,NY,M,U11,0,23630,20
4f4a365963d2,NJ Premier B2015 - BLUE,NJ,M,U11,0,23630,36
fa9ddd83de1b,Sequoia FC '15 Boys -Green (U11),CA,M,U11,0,23630,23
c569082d95fa,FRAM B15 Elite,CA,M,U11,0,23630,32
afd76aafe92a,Michigan Jaguars Novi 2015 Boys Green-DA,MI,M,U11,0,23630,15
88a972b40a05,B15 Academy 2,CA,M,U11,0,23630,30
a8ad5e4ea8d1,NB B2015 Black,CA,M,U11,0,23630,21
75ec497802a2,KHPA CINCY B15-2,OH,M,U11,0,23630,27
ca87a672818e,Haverford Soccer Club 2015 Vipers,PA,M,U11,0,23630,17
5c484d353239,West Pines United FC 2015 Elite,FL,M,U11,0,23630,36
eb4d5a8cdb93,TigerDogs 2015,PA,M,U11,0,23630,15
c86cc455e1a4,15B TS Copa,OR,M,U11,0,23630,18
27f5d37dc543,Mt. Diablo Mustang 2015B Black,CA,M,U11,0,23630,34
e0a44d293e99,Corte Madera FC Boys White 2015,CA,M,U11,0,23630,17
3b22611ce0de,Eagles Black 15B,CA,M,U11,0,23630,22
5ad8aafc24b1,B15 Select Pisarchick,CA,M,U11,0,23630,19
eda9d27cb22a,Cheshire 2015 Boys EAL,NJ,M,U11,0,23630,17
bf9be6e498d7,2015B Alliance - Lee Knights Squires,CA,M,U11,0,23630,28
fe7f388ee037,ACI 2015 Coastal Boys,MA,M,U11,0,23630,19
54267c8f5bd0,Bethesda Academy II 2015,MD,M,U11,0,23630,25
b40a03935634,FC Dallas Youth 15B Central,TX,M,U11,0,23630,21
7ff2c3e34f88,Premier SC B2015 Blue,CA,M,U11,0,23630,16
d077ee980020,15 Elite,NY,M,U11,0,23630,20
a6f82465d1da,Blues 15B Navy,CA,M,U11,0,23630,18
f51c9b04770e,FCE 2015 Boys Elite,PA,M,U11,0,23630,25
3a7bfa87cf37,WP Academy 2015 Pre-National,NY,M,U11,0,23630,34
6f32a095f624,San Carlos United SC 15B Black,CA,M,U11,0,23630,18
56d57e696d92,B2015 Yellow,NY,M,U11,0,23630,22
191fda59468f,703 Warriors 15B,VA,M,U11,0,23630,25
6c76860eab30,Long Beach B15 Red,CA,M,U11,0,23630,31
b5c7421b9be8,B2015 Gladiators,MO,M,U11,0,23630,17
aa7d95ea688a,Vipers 2015,NJ,M,U11,0,23630,15
bec16d4d1f67,Boys 2015 Academy Orange,NY,M,U11,0,23630,14
5b68e24f23fb,15 Boys Academy 1,MN,M,U11,0,23630,17
3fd897948316,Citrus FC Storm U11,FL,M,U11,0,23630,18
b4131f037f03,CE 2015B Arsenal FC - A,OH,M,U11,0,23630,42
dd66ed3da237,U11 Sivori - 2015 EDP,NY,M,U11,0,23630,23
6e3c132b78bb,Oakland SC 2015B AQUA,CA,M,U11,0,23630,18
fa1f874863cf,Royals,NJ,M,U11,0,23630,27
399662cd51ce,Audax 2015B Navy,CA,M,U11,0,23630,21
0bdd3e854ee8,B15 EA,CA,M,U11,0,23630,36
e53375867f02,Sporting,NY,M,U11,0,23630,18
f9d58c9c8bdd,Mustang SC Daredevils 15M,CA,M,U11,0,23630,22
01389da11815,Rapids SC 2015B Blue,ID,M,U11,0,23630,29
910e264988df,Sporting NJ 2015B Red,NJ,M,U11,0,23630,18
6266b330c653,FSA Tobar Colo Colo U11,NY,M,U11,0,23630,26
373002b2e323,Madeira FC B2015 Orange,OH,M,U11,0,23630,23
bf7577321fa3,SA 2015B - Blue,NY,M,U11,0,23630,44
e15e4caea860,CF 15B South Black,GA,M,U11,0,23630,21
8e47205bb0cc,ACI 2015 Mariner Boys,MA,M,U11,0,23630,22
e5dafa51815e,RSL-AZ Yuma 15 Boys Patino,AZ,M,U11,0,23630,19
3362e9afa7a3,SAC Boys 2015 - United Blue,MD,M,U11,0,23630,21
914429fc6cee,FUTBOLTECH CHSC - 2015 LIVERPOOL,NJ,M,U11,0,23630,36
8befcd9e3d4e,Inter-America Dragons F.C.,CA,M,U11,0,23630,23
66781f3c0761,Blackhawks SC 15B SD,CA,M,U11,0,23630,20
3e5e0ef3027f,SLSG MO B 2015 Fulham,MO,M,U11,0,23630,22
9478da5da639,Smithfield Ignite 2015,VA,M,U11,0,23630,16
9decf6992ed2,West Valley 15/16B,AZ,M,U11,0,23630,23
04a6bb164236,LGSC B15 Wild Tigers,OH,M,U11,0,23630,23
8d66ca34b212,STA-MUSC 2015B Blue,NJ,M,U11,0,23630,33
7dde1b23d814,FC Alliance South 2015B Gold,WV,M,U11,0,23630,22
cb21d2ee686e,Blast FC 2015B Red,OH,M,U11,0,23630,19
078e001d1a98,zzz FCE 2015 Boys Select,PA,M,U11,0,23630,21
6f8443d34e3d,Jax United 2015 / 2016,IL,M,U11,0,23630,23
e46955816eea,ACI 2015 Lighthouse Boys,MA,M,U11,0,23630,22
894c4c88febc,UFA Strikers,NJ,M,U11,0,23630,17
0130a80e8951,Sierra Surf 2015B Blue,NV,M,U11,0,23630,28
d10f395c6a0c,PPA 2015 Orange Boys,MD,M,U11,0,23630,18
953b525b39b0,2015B WHITE,FL,M,U11,0,23630,33
719cac469b32,Hawks FC Belgium 2015B,MO,M,U11,0,23630,23
25169968ce99,Dr. Phillips Soccer Club U11 Blue,FL,M,U11,0,23630,15
4cdf7c11c583,Plainfield Kid Stars 15,NJ,M,U11,0,23630,15
570cf662b857,2015 B Navy,PA,M,U11,0,23630,31
b5f09e84ade3,B15 Gold,CA,M,U11,0,23630,66
310aa90aa9ab,Union FC Indy 2015 Boys Teal I,IN,M,U11,0,23630,17
847b58f42309,Firebirds 2015B,PA,M,U11,0,23630,20
a990e423f7b6,2015 Elite,NY,M,U11,0,23630,20
54003f03eb18,2015B Academy Gold Tropics,FL,M,U11,0,23630,20
dac075b9e27a,B15 RED - MO*,CA,M,U11,0,23630,37
efb79c46649f,WVFC 2015 Boys - Red,WV,M,U11,0,23630,20
fe18d7bdc73f,B2015 EBS1,MA,M,U11,0,23630,15
6d7511f618d9,MSVG 2015 Boys,FL,M,U11,0,23630,27
cbdf1a6c4014,JSC 15B Red,CA,M,U11,0,23630,24
3fdd438a98a6,Quad Cities Rush 2015,IL,M,U11,0,23630,27
f8d2853cca8f,2015 Green AR,FL,M,U11,0,23630,32
9d0c785fac0e,Alliance 2015B Navy,CA,M,U11,0,23630,25
264058b4a0aa,WWPSA 2015 Boys Black,NJ,M,U11,0,23630,19
627f9951057d,Los Gallos 2015B,CA,M,U11,0,23630,18
194505d46bb3,Arsenal B15,CA,M,U11,0,23630,28
31ea7954af71,Red 2015 B,NJ,M,U11,0,23630,12
99edb9a06bea,Gold Dtown '15 (B),PA,M,U11,0,23630,30
dc8742851c8d,Legion FC 2015 A3,IL,M,U11,0,23630,21
6f4495a62b23,PV United 15B Blue,CA,M,U11,0,23630,19
ad1cfaf3fc76,Sayreville Strikers,NJ,M,U11,0,23630,14
e10086cf9c0c,PSG ACADEMY FL1 2015 LUCAS HERNANDEZ,FL,M,U11,0,23630,31
68ecc4a4fc3e,MVP B15 Gold,KY,M,U11,0,23630,24
2188f4689d0b,LouCity South 15 Black,KY,M,U11,0,23630,31
172791a855d4,Solbakken 2015,NY,M,U11,0,23630,26
01c304d31d64,GCKA 2015B Blue,OH,M,U11,0,23630,17
80a60bb65a98,15 Kraze Blue,FL,M,U11,0,23630,28
e1f6a9f16eb0,Polaris SC 15B Gray,OH,M,U11,0,23630,24
3ed78db99c2b,2015 East Sac Thunder (White),CA,M,U11,0,23630,36
55896c86d95a,2015 Rush Boys,PA,M,U11,0,23630,33
030d7a0b7e46,Silver Lake Soccer Academy 2015 Boys Orange,NY,M,U11,0,23630,38
372e2a782541,CASA 2015M Premier,PA,M,U11,0,23630,29
0a04a7dc7cbd,MSI 2015 Boys Silver,MD,M,U11,0,23630,18
78aac76067f4,KBSC Academy 2015,FL,M,U11,0,23630,46
7d4a09cfa1a4,Corona B15 White Pacitti,CA,M,U11,0,23630,33
ec9f79a716bb,CVFA 15B Academy,CA,M,U11,0,23630,55
f2371e8efbe4,NEFC New Hampshire Boys 2015 Pre-NL,MA,M,U11,0,23630,18
6bebdd09eaaf,Fusion SC Pre ECNL RL B15,CA,M,U11,0,23630,27
b65246ca1bfe,VSA 15B Premier Red,VA,M,U11,0,23630,16
b828ae01103a,Indy Eleven 2015B Red 2,IN,M,U11,0,23630,17
b6fb16d6b9dd,Galaxy 15B Orange,MI,M,U11,0,23630,19
57e24ec3b8c8,Tinton Falls Wildfire,NJ,M,U11,0,23630,11
aa889d952c62,Kearny Thistle B2015 I Pre NAL,NJ,M,U11,0,23630,24
cc082bea8a08,World Elite 2015 Boys White,NJ,M,U11,0,23630,19
9138648ddfaa,CSA 15B Select,MD,M,U11,0,23630,22
19a7eb68282c,IFA South Shore 2015 Boys White,MA,M,U11,0,23630,18
6a1fb6374715,FVU B2015 White-AC,MT,M,U11,0,23630,15
af719a0694f3,WWPSA 2015 Boys Green,NJ,M,U11,0,23630,16
2bb7828662a5,Lancaster FC 2015 Boys Academy,PA,M,U11,0,23630,33
fb8306114484,CVSA 2015 Boys White,OH,M,U11,0,23630,22
2d1cbd9ba3bf,South 2015 Boys Blue,MA,M,U11,0,23630,26
a6a65fec8b56,Madison FC 15 Blue Boys,AZ,M,U11,0,23630,25
2c1bc2050fed,Sporting Athletic Club 2015B Black,DE,M,U11,0,23630,32
427759ce4a40,WASA SC 2015 White,FL,M,U11,0,23630,24
76952e2afcbc,Lakota FC B15 Black,OH,M,U11,0,23630,32
bf269eae3608,Blau Weiss Gottschee '15 White,NY,M,U11,0,23630,30
473973ec2325,SLSG IL B 2015 Academy Black,IL,M,U11,0,23630,26
7f14e87e9d66,TFA-VC B2015,CA,M,U11,0,23630,17
3037310726a6,S.S.A15B7,TX,M,U11,0,23630,66
cc6e5e0a94b4,Valley Soccer Club Raptors,PA,M,U11,0,23630,17
848803030a13,Long Branch Wave United 2015,NJ,M,U11,0,23630,20
436d0f15c8d6,Central 15B Gold,TX,M,U11,0,23630,24
0862be505c6b,Southern Indiana United 2015 Boys Blue,IN,M,U11,0,23630,19
91e82a973149,FC Storm B15 Loveland Blue,OH,M,U11,0,23630,17
2222202769aa,Baymen,NY,M,U11,0,23630,13
a696902a7393,EV B15 - Rodriguez,CA,M,U11,0,23630,16
46f1cf9de83e,BC Fire SC 2015B White,MI,M,U11,0,23630,17
4bcc271ebc92,SMC Seals 15B Red,CA,M,U11,0,23630,22
d49c5fe489db,South Bay B2015 Blue,CA,M,U11,0,23630,27
d4d5c2bfdbb1,XTREME 2015/16 BOYS,VA,M,U11,0,23630,18
f01d5c0c4a1a,FPFC 15B CP REGIONAL,FL,M,U11,0,23630,29
e8cfd8f90ff2,Flames,NY,M,U11,0,23630,17
5c225045b810,Vipers,CA,M,U11,0,23630,24
900014ba7fa0,STAR Rush B2015 Blue,OH,M,U11,0,23630,25
4b16c6f304c1,SFC 2015,OH,M,U11,0,23630,13
6ee049ab8830,Shore FC 2015 Boys Black,MD,M,U11,0,23630,11
18ab085c49b3,JAM Doral - Cuadrado,FL,M,U11,0,23630,24
87647263a82d,Metro Alliance FC 2015B Elite,IL,M,U11,0,23630,27
08001c93d8e9,JSC 15B Yellow,CA,M,U11,0,23630,18
4ad8018dc5af,Lobos FC NTX,TX,M,U11,0,23630,18
af33cef83e91,2015 Boys Red EDP - Furlong,NY,M,U11,0,23630,25
3be1d4bc1b9d,U-11 (2015) Boys Pre Academy Blue,AZ,M,U11,0,23630,25
486de92c9276,St Francis Premier 2015B Blue,IN,M,U11,0,23630,21
e8ba18f3d4bb,Fremont Rush 2015B Nero I,CA,M,U11,0,23630,16
b552bfe0f74a,Rowdies,NY,M,U11,0,23630,18
2f1f70e940ff,Sporting Athletic Club 2015B White,DE,M,U11,0,23630,26
c23e3aee3088,Real FA 2015 Pre-MLS AD,NJ,M,U11,0,23630,17
f7426d7ce181,Hibernian Adams 2015,NJ,M,U11,0,23630,20
f2f9f87aff81,Waco Texans 2015 Boys- Lopez,TX,M,U11,0,23630,34
ad57e0d7763a,Golden Cats,NY,M,U11,0,23630,13
e4c7838dc1e8,Orlando City Soccer School Windermere and Clermont 2015 Purple,FL,M,U11,0,23630,23
dc6a06b33133,SK NYC (2015),NY,M,U11,0,23630,34
8bc0ee9fd6d4,SFK ELITE U10 Randy,FL,M,U11,0,23630,30
09ed62445dcd,B2015 CUBARSI,FL,M,U11,0,23630,42
f7d21957dfad,Express,NY,M,U11,0,23630,19
5c1fc8bb7fad,B2015 White,NY,M,U11,0,23630,32
187ad6327587,2015B pre-MLS2 Black,RI,M,U11,0,23630,19
711e5140e12d,Benicia Arsenal 2015 Boys (White),CA,M,U11,0,23630,27
f9163a8fe85c,Venice 2015 Boys,FL,M,U11,0,23630,18
dca44a661fb1,Hammers,NY,M,U11,0,23630,17
418f6cf84b7f,Bay Oaks 2015B Premier,CA,M,U11,0,23630,20
37a8c26e1544,Mexico 2015,CA,M,U11,0,23630,18
5d97cf616c6b,B2015 BLACK-ESC,CA,M,U11,0,23630,37
97f99614b30b,ALBION SC San Diego CV B15 Academy,CA,M,U11,0,23630,29
73052cf90e8e,Blue Pride,NY,M,U11,0,23630,20
f547ae59e979,15B Red,PA,M,U11,0,23630,26
12901cb778de,Whetstone Park Rangers Blue 2015,OH,M,U11,0,23630,23
4032364789d7,Santa Rosa United 15B Gold,CA,M,U11,0,23630,24
caae34a6d2b6,Vipers 2015,PA,M,U11,0,23630,24
e33b4af89242,CSA 2015,MD,M,U11,0,23630,24
bfe07e1bada7,ALBION SC Riverside B15 Premier I Fall Only,CA,M,U11,0,23630,16
520011d79d0e,NTX United FC 2015B Hume,TX,M,U11,0,23630,28
4cb9d970a109,jaguars,NY,M,U11,0,23630,16
93a4219fa566,2015-BOYS TEAM ORANGE,FL,M,U11,0,23630,41
4eb43e487660,Sporting Columbus Boys 2015 COPL II,OH,M,U11,0,23630,19
01f91cf803b7,Sporting Athletic Club 2015B Red I,DE,M,U11,0,23630,24
a5b7c6e768a0,Tampa Raiders 2015 Boys Blue,FL,M,U11,0,23630,17
9a41a70ddfbe,Clark Knights 2015B,NJ,M,U11,0,23630,16
928dae057956,2015B,PA,M,U11,0,23630,23
ae5124ee4041,B15 Blue,CA,M,U11,0,23630,17
d21b88f0e34f,Dublin United 15B Green,CA,M,U11,0,23630,22
fa73fe538a11,B15 WHITE - BM,CA,M,U11,0,23630,36
0113177fd5f2,STLDA 2015B Select Red,MO,M,U11,0,23630,23
eeafcd4d932a,North Star 2015/2016,NY,M,U11,0,23630,13
d38d57a6b008,Riptide,NJ,M,U11,0,23630,13
268a759cde85,Grandview FC 2015 Boys Red,OH,M,U11,0,23630,18
99040752c966,Solar Pre-ECNL 15B Rodriguez,TX,M,U11,0,23630,35
e6774493f1c5,B15 ACADEMY EA - MD,CA,M,U11,0,23630,16
8f4107de7503,Naples Elite SC 2015 Blue FCL,FL,M,U11,0,23630,33
e34cc79329d7,PSJ United 2015 - U11 CC,FL,M,U11,0,23630,22
09f968632969,2015 Boys Silver,ID,M,U11,0,23630,20
6a96d04bf918,Texas Select FC 2015B Cuevas,TX,M,U11,0,23630,19
4612fe2696d0,DBWV B15 Tapia,CA,M,U11,0,23630,40
5d9645e7ba1d,U11 Boys 2015 White,PA,M,U11,0,23630,19
0cd49fbf540a,Heat,NY,M,U11,0,23630,23
c71036dabb3e,South 15B Black,TX,M,U11,0,23630,19
f6d5b3094247,Roadrunners SC B2015 Black,IL,M,U11,0,23630,17
ff76530eabbe,PFA Boys 2015,KY,M,U11,0,23630,18
4247b441969b,Westchester SC 2015 Boys Pre Academy,NY,M,U11,0,23630,23
4c2f86664b33,FORCE BOYS 2015 BLACK,FL,M,U11,0,23630,45
06edaab80113,Thunder2015,NJ,M,U11,0,23630,12
075b5710171c,LTSC 2015 Elite,MD,M,U11,0,23630,27
aeee961ac40d,B15 FC,CA,M,U11,0,23630,40
775f1653d9d5,PSA Monmouth 2015 Boys Orange,NJ,M,U11,0,23630,29
3d7621ef29dd,2015 LPDA,MA,M,U11,0,23630,14
0584032fd78a,Hodler U10 PRE ECNL 2,FL,M,U11,0,23630,33
fb3e27450c56,TKFC 2015 Pre-Academy White,MD,M,U11,0,23630,21
92755ab90298,Barcelona (2015),NY,M,U11,0,23630,18
2c1ee5c378c4,FC Stars East 2015 Boys Blue,MA,M,U11,0,23630,26
c04739f23d21,BUSC 2015B Red,CA,M,U11,0,23630,24
499d9ed666ea,NJ Surf South Shore 2015B,NJ,M,U11,0,23630,18
996ae8493116,PreECNL RL 2015,PA,M,U11,0,23630,31
4d4846a75f21,CCV Stars 15 Boys West Pre-ECNL,AZ,M,U11,0,23630,26
cf098ddfbc73,Michigan Jaguars Marshall 2015B Green,MI,M,U11,0,23630,9
edf5daba5250,FLS 15B Premier III,CA,M,U11,0,23630,22
63cbdda066d7,Mayas FC 2015,IL,M,U11,0,23630,17
05c581240862,Doral West 2015 B,FL,M,U11,0,23630,26
a5cf194876b2,LUFC B2015 Grey,CA,M,U11,0,23630,16
6aacc2a647f6,2015 Boys Elite Gold,MA,M,U11,0,23630,20
e7925bee663f,2015 Boys Revere Premier,MA,M,U11,0,23630,14
81898364c5e2,Eliminators 2015 Yellow,NV,M,U11,0,23630,18
8e87c41a8008,Lex Sporting Club 15B Green,KY,M,U11,0,23630,27
31114df123e4,AR - Earthquakes 15B,CA,M,U11,0,23630,23
2f4be22c6bbc,15B Overlin,AZ,M,U11,0,23630,23
9f06b6dd87d3,Sting Attack B15 Garcia -ARCHIVE,TX,M,U11,0,23630,48
389892582997,Club Ohio United 15B Black,OH,M,U11,0,23630,40
358f94c96cf7,B15 Premier,CA,M,U11,0,23630,20
d6bfb20c8f7e,PENN Patriots,PA,M,U11,0,23630,24
19022b84b796,High Desert B15 EA2,CA,M,U11,0,23630,33
547c53c5d921,CVSJ 15B Hawks,CA,M,U11,0,23630,19
993fd66ccfab,Millville Predators 2015,NJ,M,U11,0,23630,17
80ed628b66d7,Cottleville United 2015B Black,MO,M,U11,0,23630,16
44621fe86f75,B15 PREMIER - CM*,CA,M,U11,0,23630,37
776285a83629,2015B Yellow,PA,M,U11,0,23630,22
7340add83aca,SLSG MO B 2015 Napoli,MO,M,U11,0,23630,15
367c9f7ef2d7,FC Chesco 2015 Boys,PA,M,U11,0,23630,29
3c3fde1d2ea2,Pines Futsal Association 2015B,TX,M,U11,0,23630,19
233fa735165b,JAM Doral - Davids,FL,M,U11,0,23630,30
8aac40c3b3c4,CFC North 2015 EDP Wolves Black,CT,M,U11,0,23630,20
5f70aa30291e,Northwest 2015 Boys Black,AZ,M,U11,0,23630,41
3a6db76b3995,FLS 15B Premier IV,CA,M,U11,0,23630,30
d1db2a61f8b8,Team Mascoutah 2015B,IL,M,U11,0,23630,17
bc7711ccdada,WOODBURN FC B15 Academy,OR,M,U11,0,23630,13
d44fc6cfbbf9,Sporting NJ 2015B Black,NJ,M,U11,0,23630,19
a16dd3741128,Wellesley Premier Club 2015 Boys Raiders,MA,M,U11,0,23630,11
d1ce1ef19d70,EDHSC 15B Elite,CA,M,U11,0,23630,28
834d416184fa,Phoenix 2015,NJ,M,U11,0,23630,13
ad4acd5b5bb2,Ohio United FC B15 Academy,OH,M,U11,0,23630,18
ccb98e94a44f,CCFC B15 Blue,CA,M,U11,0,23630,35
66fbfba92f89,OYSC 2015B Black,CA,M,U11,0,23630,11
5f62cdf7c882,Portugal B2015,NY,M,U11,0,23630,18
d06056cde111,OCLN 2015 Boys Purple,FL,M,U11,0,23630,25
b44cf9cfee5b,BEST FC 2015 Boys Red Regional,MA,M,U11,0,23630,25
d475d396c127,IRV B2015 Blue*,CA,M,U11,0,23630,18
fcb7b6ea84a9,JAM Doral - Bonucci,FL,M,U11,0,23630,25
b7a782edc035,South Orlando SC SOSC 2015B Pre-Premier,FL,M,U11,0,23630,31
3254f117ac8b,UPPER 90 FC 2015 Boys Team Red,OH,M,U11,0,23630,32
1bfae878b534,Liverpool '15B,NJ,M,U11,0,23630,11
823c9e6694fb,Cal Magic 2015B West,CA,M,U11,0,23630,18
e8310351992a,Holmdel FC 2015 boys Revolution,NJ,M,U11,0,23630,15
a036cb98d13f,Strikers Miami FC 2015 Pro Academy,FL,M,U11,0,23630,38
b0272c4248e9,15 Boys Inferno United,ID,M,U11,0,23630,10
a94cb1d41e83,DPSFC Maroon 15B,TX,M,U11,0,23630,24
a47b101532bd,Maple Shade Wild 2015,NJ,M,U11,0,23630,19
ce6e8b10abba,2015 Boys Academy I,MD,M,U11,0,23630,26
e3964ae97ba5,Chargers TPA B2015 Yellow,FL,M,U11,0,23630,17
5a057f0ee380,Dallas Roma FC 15B Alpha,TX,M,U11,0,23630,35
a560a4503f76,CFC Ole B2015 Pre-ECNL,CT,M,U11,0,23630,24
c581e1873f95,Villarreal NTX 2015B,TX,M,U11,0,23630,17
9dac40edf7ed,MP Elite 15B,TX,M,U11,0,23630,19
fb26543ad34f,SWM Kickers 2015B Blue,MI,M,U11,0,23630,13
231c79c381ba,Inferno,NY,M,U11,0,23630,20
0164bb01ec6c,LouCity Academy 15 Black,KY,M,U11,0,23630,17
7880aafb6b18,Sun Warriors 15/16 Boys,AZ,M,U11,0,23630,19
a4d198231eaf,AFC 2015B Elite,MA,M,U11,0,23630,23
d88c19dd56bd,BC Fire SC 2015B Blue,MI,M,U11,0,23630,23
9a28faca3819,Mavericks White,NJ,M,U11,0,23630,15
01de270197bf,La U-USA 2015,TX,M,U11,0,23630,31
890120bc4d63,2015 (U11) Blue,FL,M,U11,0,23630,33
5073e12e0ac6,Wall Elite Lazio,NJ,M,U11,0,23630,37
5c0219341149,B15 Blue,PA,M,U11,0,23630,27
a9ac06c54307,Gunners 2015B Elite White,MO,M,U11,0,23630,23
ebfd046ba44e,Potomac Black 15B,MD,M,U11,0,23630,22
4da634eb2fc9,BUSC 2015 Select Gold,CA,M,U11,0,23630,18
42f636e25ad8,Premier Touch FC LB B15,CA,M,U11,0,23630,37
c9ff9f0314c4,JSC 15B Black,CA,M,U11,0,23630,31
b9d0a30f51ea,ABSC Lightning Strike 2015B,CA,M,U11,0,23630,23
a9f95ea1ad9c,SLSG IL B 2015 Leeds United,IL,M,U11,0,23630,19
a59f4a984152,Belmont United 15B Sounders Green,CA,M,U11,0,23630,30
241953950fdd,Davis Legacy 15B White,CA,M,U11,0,23630,29
4eab0048febc,Stingrays Elite,NJ,M,U11,0,23630,26
ff68e7fc9b97,15B Black,NJ,M,U11,0,23630,29
3cd2d50901db,Audubon Boys 2015 Lightning,NJ,M,U11,0,23630,15
d7ffd834736c,Tsunami,NY,M,U11,0,23630,20
5f7b3b1573cf,SO B2015 - SOCAL,CA,M,U11,0,23630,29
824e8ed35d8e,Weston FC 2015 Future Elite I,FL,M,U11,0,23630,29
dfe0f8a8fc29,Elite FC 2015 Boys OCL White,OH,M,U11,0,23630,28
2185f462ca3d,Atletico Dallas Youth Pre ECNL B15 Luna,TX,M,U11,0,23630,40
db87bdedf139,Boston Bolts B2015 West Pre-Academy,MA,M,U11,0,23630,20
9c7e9ab44e7f,Future Monarchs Green 2015,MD,M,U11,0,23630,26
bc0a2303fa7b,Berkeley Warriors SA 2015,NJ,M,U11,0,23630,20
c114aefce752,15B DGerman,AZ,M,U11,0,23630,24
0f295ce062ec,FSC B2015 Blue,MD,M,U11,0,23630,26
585ac9797b66,Boys 2015 Academy Blue,NY,M,U11,0,23630,18
f5f73a709fcb,Kingdom SC 2016B Grey,MI,M,U11,0,23630,22
d2b05db59c9d,FBS-FC 2015 Teal,FL,M,U11,0,23630,31
204d4effdab1,Sheriffs FC 2015B Yellow,CA,M,U11,0,23630,23
e933352c40b0,AAYSA Golden Tiger 15B Team,CA,M,U11,0,23630,22
9eb523df06da,InterGNV 15/16 USL-Y,FL,M,U11,0,23630,34
32c6dabc2469,FRDS B2015-AC,MT,M,U11,0,23630,14
8cd13872df0b,PC United SA United 2015B,OK,M,U11,0,23630,24
26f006cfe10b,Bristol Soccer Club - Lightning 2015,PA,M,U11,0,23630,15
996f8099fac2,East County (SD) B2015 White,CA,M,U11,0,23630,18
fcc5955361ad,MSA 2015 Matrix Blue,NJ,M,U11,0,23630,32
868da5cd9872,2015B Black,CA,M,U11,0,23630,32
9e9687d7c68c,French Football Federation Academy 2015 Upamecano,NY,M,U11,0,23630,20
0821dbfe90b7,Arsenal,NY,M,U11,0,23630,13
7e91b03f4c40,FRAM B15 Premier,CA,M,U11,0,23630,36
fabf226c2a93,Ball Masters Lions 2015,NY,M,U11,0,23630,38
e9f7f9fa0067,Belmont United 15B Sounders White,CA,M,U11,0,23630,21
05524cfd6aef,Coyotes FC B15,CA,M,U11,0,23630,24
04afd38a251f,Pumas,NY,M,U11,0,23630,29
e4574283d423,Supernova 2015,PA,M,U11,0,23630,18
18dd6462d436,B2015 South,CA,M,U11,0,23630,37
114e4a76c33a,B2015 ES II,CA,M,U11,0,23630,26
34d737b15e72,Inter Connecticut 2015 Pre-NAL Boys,CT,M,U11,0,23630,12
abbe4742d8aa,DME Academy 2015B Black,FL,M,U11,0,23630,15
399fa2d1cd7d,Strikers,PA,M,U11,0,23630,23
45289d97a365,Vegas United ‘15 Boys Elite,NV,M,U11,0,23630,34
0122cb621a57,San Carlos United SC 15B Gray,CA,M,U11,0,23630,26
aaae7212917b,SLSG IL B 2015 Academy Red,IL,M,U11,0,23630,31
ae50cd287af5,BSC United 15 Boys,PA,M,U11,0,23630,21
71c9aaef86bd,Doral U10 Koke,FL,M,U11,0,23630,27
5b26c046fdbe,WHSA 2015B White,NJ,M,U11,0,23630,19
67ec9cc519e8,Bury City FC 2015 Boys,MD,M,U11,0,23630,26
e641a8154827,2015B USL Championship,FL,M,U11,0,23630,22
96f46ad78cf6,AJFC-2015,IL,M,U11,0,23630,20
